Kingdom,Phylum,Class,Order,Family,Genus,Species
2,6,34,63,117,727,827
2,11,43,76,122,599,674
2,6,35,98,154,236,262
2,6,30,260,444,728,828
2,23,95,168,288,437,485
2,10,49,90,140,218,243
2,6,35,71,111,186,208
2,27,81,144,245,362,400
2,6,35,93,144,327,360
2,6,29,57,97,293,324
2,8,85,150,254,378,418
2,6,35,80,125,202,224
2,29,140,261,445,729,829
2,6,29,62,162,332,366
2,31,120,226,383,613,688
2,6,29,95,362,578,650
2,8,36,65,105,319,830
2,14,72,129,215,318,351
2,6,29,86,217,321,354
2,6,29,57,97,293,324
2,6,34,146,248,366,405
2,16,45,81,151,231,257
2,14,66,117,186,278,307
2,8,41,74,179,269,298
2,6,35,73,118,194,216
2,8,50,91,141,243,269
2,11,43,76,167,559,629
2,6,34,63,103,730,831
2,8,85,150,254,378,418
2,11,43,76,143,222,247
2,6,35,64,104,179,201
2,6,35,71,111,186,208
2,9,51,262,446,731,832
2,6,29,62,162,332,366
2,11,43,76,255,445,496
2,6,30,131,219,324,357
2,6,34,63,103,178,200
2,6,34,63,117,732,833
2,6,35,80,125,202,224
2,6,29,95,362,578,650
2,6,46,85,160,246,272
2,11,43,76,143,222,247
2,6,30,210,360,575,647
2,11,43,76,127,205,227
2,6,35,97,153,570,642
2,11,38,78,121,733,834
2,11,38,69,221,326,359
2,6,29,87,137,215,239
2,6,35,71,111,186,208
2,6,35,66,106,181,203
2,6,35,166,284,430,477
2,8,41,74,447,734,835
2,8,83,148,260,389,430
2,6,35,66,130,494,551
2,6,30,58,98,173,195
2,6,35,159,273,412,456
2,11,38,69,177,585,666
2,6,30,84,148,453,505
2,16,45,81,384,614,689
2,6,35,73,118,194,216
2,8,41,74,204,300,332
2,32,90,158,269,735,836
2,6,35,71,111,186,208
2,6,29,95,362,578,650
2,11,38,78,147,226,251
2,11,43,76,143,222,247
2,6,29,86,235,349,385
2,6,29,86,334,536,605
2,6,30,263,448,736,837
2,6,29,57,97,462,514
2,10,37,67,107,182,204
2,48,141,264,449,737,838
2,16,45,81,131,209,231
2,6,29,57,97,331,365
2,6,35,93,266,422,466
2,7,107,250,429,701,796
2,6,29,57,97,293,324
2,10,74,135,352,555,625
2,16,45,81,128,459,511
2,6,34,63,103,371,410
2,10,37,67,107,182,204
2,14,57,106,166,252,278
2,6,35,71,111,186,208
2,11,43,76,116,192,309
2,8,50,91,353,556,626
2,11,43,76,143,222,247
2,6,35,98,154,236,262
2,14,56,105,165,251,277
2,6,34,63,103,233,259
2,6,34,63,103,178,200
2,11,43,76,122,368,407
2,14,57,106,214,316,349
2,6,35,64,104,179,201
2,8,83,148,260,389,430
2,11,38,78,147,240,266
2,6,34,120,195,289,320
2,9,33,68,108,183,205
2,12,39,265,450,738,839
2,11,38,78,147,240,266
2,6,35,93,266,395,436
2,6,35,71,220,706,801
2,17,117,221,377,604,679
2,11,43,76,167,254,280
2,16,45,81,171,258,286
2,6,35,71,111,186,208
2,6,34,63,103,371,410
2,6,35,93,144,327,360
2,6,29,95,199,294,325
2,6,30,84,148,453,505
2,6,46,85,134,212,236
2,6,30,58,98,173,195
2,6,34,63,164,739,840
2,6,35,66,130,494,551
2,6,35,64,104,179,201
2,8,32,60,100,432,479
2,27,81,144,245,362,400
2,11,38,69,126,203,225
2,6,34,63,103,371,410
2,6,35,71,111,186,208
2,14,61,170,291,442,491
2,6,29,87,271,410,454
2,6,30,131,219,324,357
2,6,35,80,125,202,224
2,11,43,76,167,254,280
2,16,45,81,212,312,345
2,6,35,83,146,740,841
2,6,35,98,233,625,701
2,6,29,87,137,741,842
2,11,38,69,109,184,537
2,28,86,266,451,742,843
2,6,35,66,408,660,746
2,9,138,267,452,743,844
2,22,55,103,159,245,845
2,11,43,76,438,744,846
2,6,35,98,154,236,262
2,6,29,57,97,293,324
2,10,142,268,453,745,847
2,6,30,84,148,244,270
2,6,34,63,103,371,410
2,11,38,78,121,746,848
2,11,38,78,147,226,251
2,16,45,81,131,209,231
2,6,35,80,125,202,224
2,11,38,78,147,226,251
2,6,35,71,111,186,208
2,6,29,86,230,406,448
2,8,36,65,105,180,202
2,6,34,146,248,396,437
2,8,41,74,392,629,705
2,6,35,73,118,194,216
2,6,35,98,244,360,398
2,16,45,81,212,405,447
2,6,29,57,97,462,514
2,11,43,76,122,599,674
2,10,49,90,140,218,243
2,6,35,66,130,494,551
2,16,45,81,189,563,633
2,11,38,78,262,589,849
2,11,38,78,147,240,266
2,16,45,81,128,459,511
2,11,63,114,183,275,304
2,8,41,74,204,300,332
2,11,38,78,147,240,266
2,6,34,63,103,367,406
2,8,32,60,100,432,479
2,6,35,98,154,236,262
2,11,38,69,126,203,225
2,16,45,81,131,209,231
2,6,35,97,454,747,850
2,6,29,62,162,248,274
2,6,35,71,111,186,232
2,16,79,141,237,748,851
2,6,35,93,144,223,248
2,6,29,62,250,372,411
2,11,38,69,109,184,370
2,9,33,68,108,183,205
2,14,64,115,184,276,305
2,11,38,69,109,184,282
2,8,50,91,353,556,626
2,14,70,125,202,298,329
2,6,30,84,148,244,270
2,6,30,84,148,227,252
2,20,53,101,157,241,267
2,6,29,95,362,578,650
2,6,29,86,230,406,448
2,8,41,74,179,269,298
2,6,35,64,104,179,201
2,6,35,66,120,196,218
2,11,38,69,109,184,282
2,6,35,71,111,186,208
2,6,30,238,406,653,736
2,49,143,269,455,749,852
2,22,55,103,280,425,470
2,16,45,81,212,312,345
2,11,38,78,147,240,266
2,25,144,270,456,750,853
2,11,38,69,109,184,282
2,6,34,63,103,233,259
2,16,45,81,161,247,273
2,10,76,203,354,751,854
2,11,38,78,262,589,855
2,8,41,74,179,269,298
2,8,41,74,187,280,609
2,11,38,69,221,489,544
2,6,30,84,148,227,252
2,6,29,86,208,308,341
2,8,41,74,179,269,298
2,6,35,64,104,527,591
2,11,43,76,116,266,295
2,11,43,76,127,205,227
2,6,29,86,230,420,464
2,16,45,81,328,513,856
2,16,67,119,313,477,530
2,11,43,76,143,222,247
2,11,38,78,147,226,251
2,6,35,66,124,201,223
2,16,45,81,171,304,337
2,6,34,63,103,483,538
2,6,29,57,312,678,767
2,6,34,94,249,369,408
2,6,35,71,111,186,208
2,16,45,81,151,231,257
2,6,60,109,174,261,289
2,6,35,80,125,202,224
2,6,29,57,97,331,365
2,6,29,57,312,752,857
2,6,35,83,132,210,233
2,7,107,271,457,753,858
2,11,38,69,126,203,225
2,6,29,86,230,344,380
2,8,41,74,227,337,372
2,16,45,81,458,754,859
2,6,35,172,296,450,502
2,6,35,66,120,196,218
2,14,64,115,184,276,305
2,8,85,150,343,676,765
2,6,35,71,111,186,208
2,6,30,84,148,227,252
2,6,34,94,249,369,408
2,24,69,147,251,373,413
2,16,45,81,240,354,391
2,11,38,78,147,226,251
2,6,35,64,104,265,294
2,6,30,84,148,244,270
2,8,41,74,114,190,212
2,8,32,60,225,545,615
2,9,33,61,101,176,198
2,6,35,93,144,487,860
2,8,41,74,179,269,298
2,6,34,234,397,638,719
2,6,35,83,132,210,233
2,11,38,69,109,501,558
2,11,38,78,147,226,251
2,8,41,74,114,190,212
2,6,29,57,97,577,649
2,16,45,81,189,283,313
2,6,29,62,250,372,411
2,6,29,123,198,711,808
2,6,35,83,132,210,233
2,6,29,86,230,406,448
2,6,30,210,360,575,647
2,11,38,78,147,226,861
2,6,35,93,144,327,360
2,6,35,83,146,234,260
2,6,35,71,111,186,208
2,8,96,175,299,454,506
2,6,35,130,218,323,356
2,10,76,137,231,593,668
2,6,35,83,146,234,260
2,6,30,131,219,324,357
2,14,66,117,186,278,307
2,6,35,98,154,236,262
2,6,30,84,148,244,270
2,10,49,90,140,218,243
2,6,34,63,117,199,221
2,16,45,81,131,209,741
2,16,45,81,128,533,600
2,16,45,81,171,608,683
2,11,38,69,221,489,634
2,10,145,272,459,755,862
2,6,34,63,117,458,510
2,6,35,73,118,194,216
2,50,146,273,460,756,863
2,8,83,148,260,630,707
2,6,35,66,120,196,218
2,6,30,177,305,464,516
2,11,38,78,147,240,266
2,23,95,168,288,437,485
2,14,61,170,291,442,491
2,6,35,97,153,235,261
2,9,33,68,108,183,205
2,16,67,119,313,477,530
2,6,35,98,233,625,701
2,16,67,119,194,288,318
2,11,43,76,127,205,227
2,11,38,69,221,489,544
2,11,63,114,183,275,304
2,11,43,76,143,222,247
2,6,29,57,97,331,365
2,16,45,81,131,209,231
2,6,30,131,219,324,357
2,27,81,144,245,362,400
2,8,50,91,353,556,626
2,16,45,81,131,209,231
2,6,29,87,137,757,864
2,25,75,136,461,758,865
2,6,35,92,205,388,429
2,6,35,71,111,186,208
2,23,84,149,253,473,526
2,8,41,74,179,269,298
2,6,34,63,103,371,410
2,11,38,69,109,184,282
2,16,45,81,151,231,257
2,6,30,131,219,324,357
2,16,79,161,290,441,489
2,6,35,64,104,179,201
2,8,32,60,100,617,693
2,6,30,84,133,211,235
2,6,29,86,272,411,455
2,6,34,63,117,458,510
2,8,41,74,227,337,372
2,6,29,57,97,331,365
2,6,34,63,103,371,410
2,16,79,161,290,441,489
2,21,99,181,319,495,552
2,6,29,95,150,230,256
2,11,38,78,147,226,251
2,23,68,143,351,553,623
2,6,60,109,174,261,289
2,11,38,78,262,759,866
2,6,46,85,160,246,272
2,6,35,71,111,186,208
2,6,35,66,130,494,551
2,16,45,274,462,760,867
2,6,35,64,104,179,201
2,8,36,65,105,180,202
2,6,30,210,360,575,647
2,6,35,64,104,179,201
2,6,34,63,103,178,200
2,6,34,63,103,178,200
2,23,62,113,182,273,302
2,22,55,103,280,519,578
2,14,56,105,165,251,277
2,14,66,117,186,278,307
2,6,34,63,117,199,221
2,7,107,250,429,701,796
2,6,29,87,137,215,239
2,6,35,83,146,761,868
2,6,29,86,208,308,341
2,6,29,86,230,344,380
2,6,30,275,463,762,869
2,10,37,67,107,594,669
2,6,35,71,111,186,208
2,6,35,98,154,236,262
2,6,35,83,146,234,260
2,27,81,144,245,362,400
2,6,30,84,148,227,252
2,6,35,93,144,327,360
2,6,29,87,137,215,239
2,6,35,71,111,186,208
2,21,147,276,464,763,870
2,11,63,114,183,275,304
2,11,38,69,177,264,292
2,6,30,58,98,173,195
2,9,33,68,108,183,205
2,6,34,171,292,573,645
2,6,35,98,154,236,262
2,6,29,86,230,420,738
2,6,30,58,98,764,871
2,11,43,76,438,715,814
2,11,38,78,147,226,251
2,16,45,81,131,209,231
2,6,35,64,104,179,201
2,8,32,60,188,765,872
2,6,30,84,148,227,252
2,11,43,76,143,222,247
2,6,46,85,134,212,236
2,6,35,98,223,329,362
2,8,83,148,260,560,630
2,6,35,64,104,179,201
2,6,35,93,266,422,466
2,6,35,80,125,202,224
2,16,45,81,131,440,488
2,8,83,148,252,374,414
2,16,45,81,240,354,391
2,6,35,93,266,395,436
2,14,64,115,465,766,873
2,11,38,69,109,184,240
2,6,35,71,111,186,208
2,11,43,134,226,457,509
2,6,29,57,312,767,874
2,11,43,76,122,198,220
2,14,94,167,287,435,482
2,6,35,93,144,223,248
2,6,35,71,111,186,208
2,11,38,69,177,264,292
2,6,34,63,117,193,586
2,6,29,95,362,578,650
2,16,45,81,212,312,345
2,6,30,263,448,736,837
2,6,35,71,111,186,208
2,6,34,63,103,338,373
2,11,38,78,147,226,251
2,6,29,86,230,420,738
2,6,29,86,136,214,238
2,6,35,71,111,398,439
2,14,64,115,184,276,305
2,6,35,173,297,451,503
2,27,81,144,245,768,875
2,6,30,84,148,436,484
2,11,38,69,177,264,292
2,16,45,81,171,258,286
2,6,35,64,104,527,591
2,6,29,57,97,274,303
2,6,35,93,144,223,248
2,6,34,63,175,370,409
2,6,35,92,205,592,667
2,11,38,69,177,585,666
2,11,43,76,122,599,674
2,11,38,78,147,226,412
2,6,29,86,230,420,464
2,6,29,57,97,172,194
2,6,30,84,148,244,270
2,11,38,78,147,240,266
2,6,35,98,223,329,362
2,6,35,97,153,235,261
2,11,43,76,327,512,570
2,6,34,94,249,369,408
2,11,43,76,127,313,346
2,6,46,85,134,212,236
2,16,45,81,171,258,286
2,11,38,69,109,184,282
2,8,32,60,100,432,479
2,6,30,84,148,244,270
2,9,138,267,452,743,844
2,6,35,93,144,223,248
2,6,29,57,97,577,649
2,6,35,71,111,186,208
2,6,29,57,97,481,771
2,6,35,64,104,661,747
2,10,37,67,361,576,648
2,6,35,64,104,253,364
2,11,38,78,147,226,251
2,16,45,81,171,769,876
2,6,34,63,117,199,221
2,22,55,103,159,245,495
2,16,45,81,212,405,877
2,14,57,106,166,252,278
2,8,83,148,252,374,414
2,6,35,83,132,210,233
2,11,43,76,122,504,561
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,16,45,81,241,356,444
2,11,38,69,177,264,292
2,6,34,171,292,770,878
2,16,45,81,241,356,444
2,11,43,76,167,771,879
2,16,45,81,241,356,444
2,16,45,81,279,423,467
2,8,32,60,100,281,880
2,11,38,78,200,295,881
2,16,45,81,161,247,273
2,11,38,78,200,295,881
2,6,34,171,292,770,878
2,11,43,76,167,771,879
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,16,45,81,171,772,882
2,11,38,78,200,295,326
2,16,45,81,171,608,683
2,8,32,60,188,773,883
2,8,41,74,187,280,884
2,11,38,69,177,264,292
2,16,45,81,243,359,396
2,16,45,81,243,359,396
2,16,45,81,241,356,444
2,6,34,63,103,271,885
2,16,45,81,243,359,396
2,11,38,69,177,264,292
2,16,45,81,241,356,444
2,16,45,81,241,356,444
2,6,35,71,111,186,208
2,11,38,78,200,295,326
2,11,38,69,365,583,655
2,8,41,74,204,300,332
2,6,35,71,220,706,801
2,11,38,78,200,295,326
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,11,38,69,177,264,292
2,8,41,74,227,529,593
2,16,45,81,171,769,886
2,11,38,69,365,774,887
2,6,35,71,111,186,293
2,6,35,71,220,325,402
2,11,38,78,200,295,881
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,11,38,78,200,295,326
2,11,38,78,200,295,881
2,16,45,81,171,772,888
2,11,38,78,200,295,881
2,16,45,81,279,423,467
2,11,38,78,200,295,326
2,11,38,78,200,295,881
2,11,43,76,438,775,889
2,8,41,74,447,776,890
2,11,38,78,200,777,891
2,11,38,78,200,295,881
2,11,38,78,200,295,326
2,10,76,203,354,778,892
2,16,45,81,241,356,444
2,11,38,78,200,295,881
2,6,29,95,150,779,893
2,11,38,69,365,780,894
2,11,38,255,437,713,812
2,8,41,74,447,776,890
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,6,29,95,150,779,893
2,16,45,81,240,354,391
2,11,38,78,200,295,483
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,16,45,81,243,359,396
2,6,35,71,220,603,678
2,6,34,63,103,371,410
2,16,45,81,241,356,444
2,16,45,81,243,359,396
2,11,38,78,200,295,326
2,6,35,71,220,781,895
2,16,45,81,243,359,396
2,11,38,78,200,295,881
2,16,45,81,171,782,896
2,20,148,277,466,783,897
2,11,38,69,365,780,894
2,11,38,255,437,713,812
2,11,38,78,200,295,326
2,11,38,69,177,264,292
2,11,38,78,200,295,326
2,11,38,78,200,295,881
2,6,34,171,292,770,878
2,11,38,78,200,295,483
2,16,45,81,279,423,467
2,16,45,81,241,356,444
2,11,38,69,177,264,292
2,16,45,81,243,359,396
2,6,34,171,292,770,878
2,11,38,78,200,295,881
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,51,149,278,467,784,898
2,11,38,69,177,264,292
2,16,45,81,279,423,467
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,16,45,81,243,359,396
2,11,38,78,200,295,881
2,11,38,78,200,295,326
2,6,34,171,292,573,645
2,11,38,78,200,295,483
2,8,41,74,187,280,310
2,16,45,81,243,359,396
2,11,38,78,200,295,881
2,11,38,78,200,295,881
2,16,45,81,243,359,396
2,6,35,130,218,785,899
2,11,38,255,437,713,812
2,16,45,81,243,359,396
2,11,38,78,200,295,483
2,16,45,81,241,356,444
2,16,45,81,243,359,396
2,11,43,76,438,775,900
2,16,45,81,171,769,901
2,16,45,81,243,359,396
2,11,38,78,200,295,326
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,6,34,171,292,770,878
2,16,45,81,243,359,396
2,16,45,81,241,356,444
2,6,35,71,220,781,895
2,6,35,71,111,186,389
2,11,38,78,200,295,881
2,16,45,81,171,772,888
2,16,45,81,243,359,396
2,11,38,78,200,295,483
2,16,45,81,241,356,444
2,11,38,78,200,295,881
2,11,38,78,200,295,881
2,16,45,81,131,209,231
2,11,38,78,200,295,881
2,11,38,78,200,295,326
2,11,43,76,122,198,220
2,16,45,81,241,356,444
2,16,45,81,243,359,396
2,6,34,171,292,770,902
2,6,35,71,220,603,678
2,11,38,69,177,264,292
2,11,43,76,167,771,879
2,6,35,71,220,781,895
2,11,38,78,200,295,483
2,8,83,148,260,389,430
2,11,38,69,468,786,903
2,6,35,71,220,781,895
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,16,45,81,171,769,901
2,6,35,71,220,781,895
2,16,45,81,243,359,396
2,16,45,81,241,356,444
2,16,45,81,241,356,444
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,11,43,76,122,787,904
2,11,38,78,200,295,326
2,11,38,69,365,780,894
2,16,45,81,171,772,888
2,8,32,60,188,282,312
2,11,38,78,200,295,881
2,6,34,171,292,788,905
2,16,45,81,171,772,888
2,11,38,78,200,295,881
2,11,38,78,200,295,881
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,11,43,76,438,775,889
2,6,34,171,292,573,645
2,11,38,78,200,295,881
2,16,45,81,294,789,906
2,16,45,81,241,356,444
2,6,35,64,104,253,364
2,16,45,81,241,356,444
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,6,29,95,150,779,893
2,16,45,81,243,359,396
2,39,118,222,379,607,682
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,16,45,81,171,782,896
2,6,35,71,220,325,402
2,6,29,95,150,779,893
2,11,38,78,200,295,326
2,11,38,78,200,295,881
2,8,41,74,447,776,890
2,8,32,60,188,790,907
2,16,45,81,241,356,444
2,11,38,78,200,295,881
2,11,43,76,127,791,908
2,11,43,76,438,775,889
2,16,45,81,315,640,721
2,16,45,81,243,359,396
2,6,34,171,292,573,645
2,11,38,78,200,295,881
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,16,45,81,171,772,888
2,11,38,78,200,295,881
2,11,38,78,200,295,881
2,8,41,74,447,776,890
2,11,38,78,200,295,326
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,6,35,71,220,781,895
2,6,35,71,220,603,678
2,16,45,81,243,359,396
2,6,35,71,220,706,801
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,11,38,78,200,295,881
2,11,38,69,468,786,903
2,11,38,78,200,295,881
2,11,38,78,200,295,483
2,6,35,71,111,186,389
2,11,38,69,177,264,292
2,16,45,81,240,354,391
2,6,35,92,205,592,667
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,16,45,81,171,769,901
2,6,34,63,103,371,410
2,6,29,87,137,215,239
2,6,35,64,104,179,201
2,8,41,74,447,776,890
2,11,38,78,200,295,326
2,11,38,69,177,264,292
2,16,45,81,243,359,396
2,16,45,81,241,356,909
2,6,35,71,220,325,358
2,11,38,78,200,295,881
2,16,45,81,243,359,396
2,6,29,95,150,779,893
2,11,38,69,177,264,292
2,16,45,81,241,356,909
2,11,38,69,177,264,292
2,11,38,78,200,295,326
2,11,38,255,437,792,910
2,11,38,69,177,264,292
2,16,45,81,243,359,396
2,11,38,78,200,295,326
2,16,45,81,243,359,396
2,11,38,69,177,264,292
2,16,45,81,241,356,444
2,11,38,78,200,295,326
2,8,41,74,227,529,593
2,11,38,69,177,264,292
2,8,32,60,188,790,907
2,16,45,81,240,354,391
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,16,45,81,328,513,911
2,16,45,81,171,772,888
2,11,38,78,200,295,881
2,6,35,71,220,603,678
2,16,45,81,241,356,444
2,16,45,81,241,356,444
2,8,32,60,100,793,912
2,16,45,81,243,359,396
2,11,38,78,200,295,913
2,11,38,69,177,264,292
2,11,38,69,365,794,914
2,11,38,78,200,295,881
2,11,43,76,167,771,879
2,11,38,78,200,295,881
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,16,45,81,243,359,396
2,16,45,81,243,359,396
2,11,38,69,177,585,666
2,11,38,69,177,264,292
2,16,45,81,294,448,500
2,11,38,78,200,295,915
2,11,38,255,437,792,910
2,16,45,81,241,356,444
2,16,45,81,243,359,396
2,16,45,81,241,356,444
2,6,34,63,103,371,410
2,6,35,71,220,781,895
2,11,38,69,177,264,292
2,16,45,81,171,782,896
2,16,45,81,241,356,444
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,11,43,76,438,775,900
2,11,38,78,200,295,326
2,6,35,71,220,325,916
2,11,38,69,177,264,292
2,11,43,76,122,795,917
2,16,45,81,241,356,444
2,11,43,76,122,504,805
2,11,38,69,109,184,282
2,16,45,81,243,359,396
2,11,38,78,200,295,326
2,11,38,69,177,264,918
2,16,45,81,243,359,396
2,16,45,81,241,356,444
2,6,34,171,292,770,878
2,11,43,76,122,198,220
2,11,43,76,122,796,919
2,16,45,81,241,356,444
2,6,35,73,113,355,920
2,11,38,78,200,295,483
2,6,35,71,220,781,895
2,6,34,63,103,797,921
2,16,45,81,243,359,396
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,6,34,63,103,271,885
2,16,45,81,243,359,396
2,11,38,255,437,713,812
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,11,43,76,167,798,922
2,16,45,81,241,356,444
2,16,45,81,171,769,886
2,6,35,71,220,781,895
2,11,38,78,200,295,881
2,8,32,60,100,793,912
2,11,38,69,177,264,292
2,16,45,81,241,356,444
2,11,38,69,177,264,292
2,6,35,64,104,179,201
2,6,29,86,136,306,339
2,16,45,81,241,356,444
2,6,35,71,111,186,208
2,11,38,78,200,295,881
2,11,38,69,177,264,292
2,8,50,91,141,799,923
2,6,34,171,292,770,902
2,11,38,78,200,295,326
2,8,41,74,447,776,890
2,11,38,69,365,774,887
2,11,43,76,122,800,924
2,11,38,78,147,226,251
2,6,29,86,217,321,354
2,8,32,60,100,793,912
2,16,45,81,241,356,444
2,16,45,81,243,359,396
2,11,38,69,365,774,887
2,11,38,78,200,295,881
2,11,38,69,177,264,292
2,16,45,81,243,359,396
2,16,45,81,243,359,925
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,11,38,78,200,295,881
2,11,38,78,200,295,483
2,11,38,69,177,264,292
2,6,35,71,220,781,895
2,11,38,69,177,264,292
2,11,38,78,200,295,326
2,11,43,76,167,798,922
2,11,38,78,200,777,891
2,11,38,69,177,264,292
2,8,41,74,204,300,926
2,16,45,81,241,356,444
2,6,35,71,220,781,895
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,11,38,78,200,295,483
2,16,45,81,243,359,396
2,8,32,60,188,773,883
2,11,38,69,177,264,292
2,6,34,63,117,458,594
2,6,35,71,220,325,358
2,11,38,69,177,264,292
2,8,32,60,100,175,319
2,16,45,81,241,356,909
2,11,38,78,262,759,866
2,11,38,255,437,792,910
2,11,38,78,200,295,483
2,16,45,81,241,356,444
2,8,32,60,188,790,907
2,11,38,78,200,295,326
2,11,38,78,200,295,881
2,11,38,78,200,295,326
2,6,35,64,104,253,364
2,11,38,78,200,295,881
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,6,35,71,220,781,895
2,16,45,81,171,772,927
2,11,38,69,177,264,292
2,16,45,81,241,356,444
2,11,38,69,177,264,918
2,16,45,81,241,356,444
2,11,38,78,200,295,326
2,16,45,81,241,356,444
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,11,43,76,438,801,928
2,11,38,69,177,264,292
2,16,45,81,243,359,396
2,11,38,78,200,295,881
2,16,45,81,458,754,859
2,16,45,81,243,359,396
2,11,38,69,177,264,292
2,16,45,81,243,359,396
2,11,38,78,200,295,326
2,11,38,78,200,295,483
2,11,38,78,200,295,326
2,16,45,81,171,258,286
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,11,38,78,200,295,881
2,11,43,76,167,771,879
2,11,43,76,438,715,814
2,10,76,203,354,802,929
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,6,34,63,103,483,538
2,16,45,81,241,356,444
2,8,41,74,227,529,930
2,11,38,69,177,264,292
2,6,34,171,292,770,878
2,11,38,69,365,780,894
2,6,35,71,220,325,931
2,11,38,78,200,295,881
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,11,38,78,200,295,881
2,16,45,81,328,513,911
2,11,38,69,468,786,903
2,16,45,81,279,423,467
2,8,32,60,188,282,312
2,16,45,81,243,359,396
2,16,45,81,241,356,444
2,11,43,76,167,771,879
2,16,45,81,243,359,396
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,16,45,81,171,772,888
2,11,38,69,365,780,894
2,6,35,64,104,265,294
2,8,41,74,447,776,890
2,6,34,171,292,770,878
2,11,38,69,177,264,292
2,16,45,81,243,359,396
2,16,45,81,171,772,888
2,11,38,78,200,295,326
2,11,38,78,200,295,881
2,11,38,78,200,295,326
2,11,38,78,200,295,326
2,11,38,78,200,295,881
2,11,38,69,365,583,655
2,11,43,76,167,798,922
2,6,35,64,104,204,226
2,6,35,130,218,803,932
2,16,45,81,241,356,909
2,11,43,76,167,804,933
2,11,38,69,177,264,292
2,6,35,71,111,186,208
2,8,32,60,188,790,907
2,11,38,69,177,264,292
2,16,45,81,243,359,396
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,6,35,71,220,781,895
2,11,38,78,200,295,881
2,16,45,81,241,356,444
2,16,45,81,241,356,444
2,11,38,78,200,295,483
2,16,45,81,469,805,934
2,16,45,81,171,772,927
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,11,38,69,177,264,292
2,6,35,130,218,785,935
2,11,38,255,437,792,910
2,11,38,78,338,530,595
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,11,38,78,200,295,483
2,11,38,69,177,264,292
2,16,79,141,470,806,936
2,11,38,69,177,264,292
2,11,38,69,365,774,887
2,16,45,81,171,772,927
2,8,85,150,254,807,937
2,6,34,63,103,271,885
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,8,32,60,188,773,883
2,16,45,81,243,359,396
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,11,38,78,200,295,881
2,6,35,71,220,781,895
2,11,38,69,177,264,292
2,6,34,63,103,483,538
2,11,43,76,438,775,938
2,6,29,86,217,321,939
2,6,34,63,103,483,538
2,16,45,81,243,359,396
2,16,45,81,171,772,882
2,6,34,63,103,483,538
2,11,38,78,200,295,881
2,16,45,81,128,808,940
2,11,38,78,200,295,326
2,11,38,69,177,264,292
2,6,35,71,111,186,208
2,11,38,69,365,780,894
2,11,38,78,200,295,881
2,11,38,78,200,295,881
2,6,35,71,220,781,895
2,16,45,81,171,772,882
2,6,35,64,104,179,201
2,16,45,81,171,782,896
2,11,38,78,200,295,881
2,11,38,78,200,295,881
2,6,35,66,130,809,941
2,8,36,65,105,319,817
2,16,45,81,241,356,444
2,16,45,81,241,356,444
2,11,38,255,437,792,910
2,11,38,69,177,264,292
2,16,45,81,241,356,444
2,11,38,78,200,295,881
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,11,38,69,109,184,942
2,6,34,63,103,483,538
2,11,38,78,200,295,881
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,11,38,69,177,264,292
2,11,38,255,437,792,910
2,16,45,81,241,356,444
2,16,45,81,243,359,396
